# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       9.433165813686e+06       1.060089384351e-07       8.492276492788e-12       4.912457314458e-02       1.920427026437e+08       1.414304041216e+04       1.499288700338e-03       1.334136594606e+11       2.836157652408e-02       2.178758677125e+16       2.085546419006e+12       1.118891450949e+13       1.684355584524e+08       6.334645306776e-13       1.671980105855e+15       1.684355584524e+08       6.334645306357e-13       1.671980105966e+15       1.684355584524e+08       6.334645306344e-13       1.671980105969e+15       3.454055557132e-08       3.171745169931e+13       3.688039963869e+16       3.688039963869e+16       1.228904172544e+16      -1.000733192783e+18       1.828122487510e-04       6.228503932335e-02 
       9.367592617063e+06       1.067510014716e-07       8.611577327732e-12       4.946841421042e-02       1.893823108060e+08       1.414304006832e+04       1.509783691145e-03       1.324862518698e+11       2.856008610595e-02       2.118806223586e+16       2.042355988984e+12       1.095719872281e+13       1.649473578857e+08       6.334645306784e-13       1.625972573828e+15       1.649473578857e+08       6.334645306359e-13       1.625972573937e+15       1.649473578857e+08       6.334645306346e-13       1.625972573940e+15       3.454055557132e-08       3.084468911696e+13       3.586565964623e+16       3.586565964623e+16       1.195088669670e+16      -9.664324185463e+17       1.828916787615e-04       6.226168891650e-02 
       9.302475242065e+06       1.074982589558e-07       8.732554068764e-12       4.981466173012e-02       1.867587753477e+08       1.414303972207e+04       1.520352146466e-03       1.315652910051e+11       2.875998495355e-02       2.060503469105e+16       2.000060006981e+12       1.073028163172e+13       1.615313958701e+08       6.334645306793e-13       1.581231021384e+15       1.615313958701e+08       6.334645306362e-13       1.581231021492e+15       1.615313958701e+08       6.334645306348e-13       1.581231021495e+15       3.454055557132e-08       2.999594215906e+13       3.487884016936e+16       3.487884016936e+16       1.162203660877e+16      -9.333073335065e+17       1.829711135103e-04       6.223838469838e-02 
       9.237810520121e+06       1.082507472492e-07       8.855230257490e-12       5.016333254025e-02       1.841715856585e+08       1.414303937340e+04       1.530994580545e-03       1.306507320531e+11       2.896128278750e-02       2.003805019264e+16       1.958639949514e+12       1.050806385812e+13       1.581861763886e+08       6.334645306801e-13       1.537720612835e+15       1.581861763886e+08       6.334645306364e-13       1.537720612941e+15       1.581861763886e+08       6.334645306351e-13       1.537720612944e+15       3.454055557132e-08       2.917054999280e+13       3.391917296398e+16       3.391917296398e+16       1.130223541960e+16      -9.013176396599e+17       1.830505530327e-04       6.221512680274e-02 
       9.173595304685e+06       1.090085029673e-07       8.979629766182e-12       5.051444360106e-02       1.816202382026e+08       1.414303902229e+04       1.541711511228e-03       1.297425305119e+11       2.916398939640e-02       1.948666728754e+16       1.918077676712e+12       1.029044808196e+13       1.549102344056e+08       6.334645306810e-13       1.495407471056e+15       1.549102344056e+08       6.334645306367e-13       1.495407471161e+15       1.549102344056e+08       6.334645306353e-13       1.495407471164e+15       3.454055557132e-08       2.836786996937e+13       3.298591092478e+16       3.298591092478e+16       1.099123413255e+16      -8.704244202662e+17       1.831299973642e-04       6.219191536453e-02 
       9.109826471085e+06       1.097715629823e-07       9.105776802426e-12       5.086801198559e-02       1.791042364200e+08       1.414303866872e+04       1.552503459984e-03       1.288406421889e+11       2.936811463735e-02       1.895045667005e+16       1.878355424369e+12       1.007733899863e+13       1.517021352258e+08       6.334645306819e-13       1.454258651114e+15       1.517021352258e+08       6.334645306369e-13       1.454258651217e+15       1.517021352258e+08       6.334645306355e-13       1.454258651220e+15       3.454055557132e-08       2.758727712356e+13       3.207832750359e+16       3.207832750359e+16       1.068879060261e+16      -8.405900925038e+17       1.832094465407e-04       6.216875051989e-02 
       9.046500916367e+06       1.105399644243e-07       9.233695913830e-12       5.122405488873e-02       1.766230906302e+08       1.414303831268e+04       1.563370951935e-03       1.279450231989e+11       2.957366843633e-02       1.842900084755e+16       1.839455796166e+12       9.868643277235e+12       1.485604738653e+08       6.334645306827e-13       1.414242114611e+15       1.485604738653e+08       6.334645306372e-13       1.414242114713e+15       1.485604738653e+08       6.334645306358e-13       1.414242114716e+15       3.454055557132e-08       2.682816368723e+13       3.119571614376e+16       3.119571614376e+16       1.039466934779e+16      -8.117783617479e+17       1.832889005981e-04       6.214563240621e-02 
       8.983615559151e+06       1.113137446835e-07       9.363411992797e-12       5.158258962547e-02       1.741763179369e+08       1.414303795414e+04       1.574314515877e-03       1.270556299615e+11       2.978066078880e-02       1.792189381551e+16       1.801361756049e+12       9.664269519688e+12       1.454838744368e+08       6.334645306836e-13       1.375326704747e+15       1.454838744368e+08       6.334645306374e-13       1.375326704848e+15       1.454838744368e+08       6.334645306360e-13       1.375326704851e+15       3.454055557132e-08       2.608993861604e+13       3.033738973005e+16       3.033738973005e+16       1.010864136582e+16      -7.839541774158e+17       1.833683595729e-04       6.212256116206e-02 
       8.921167339472e+06       1.120929414117e-07       9.494950281373e-12       5.194363363262e-02       1.717634421338e+08       1.414303759310e+04       1.585334684306e-03       1.261724191995e+11       2.998910176007e-02       1.742874074131e+16       1.764056620772e+12       9.464128220713e+12       1.424709895467e+08       6.334645306845e-13       1.337482122055e+15       1.424709895467e+08       6.334645306377e-13       1.337482122154e+15       1.424709895467e+08       6.334645306362e-13       1.337482122157e+15       3.454055557132e-08       2.537202712931e+13       2.950268005366e+16       2.950268005366e+16       9.830483955844e+15      -7.570836903256e+17       1.834478235015e-04       6.209953692726e-02 
       8.859153218639e+06       1.128775925241e-07       9.628336376153e-12       5.230720447071e-02       1.693839936123e+08       1.414303722953e+04       1.596431993448e-03       1.252953479363e+11       3.019900148589e-02       1.694915765686e+16       1.727524052590e+12       9.268131728630e+12       1.395204997051e+08       6.334645306855e-13       1.300678900810e+15       1.395204997051e+08       6.334645306380e-13       1.300678900908e+15       1.395204997051e+08       6.334645306365e-13       1.300678900911e+15       3.454055557132e-08       2.467387026245e+13       2.869093729207e+16       2.869093729207e+16       9.559980545004e+15      -7.311342115166e+17       1.835272924209e-04       6.207655984288e-02 
       8.797570179083e+06       1.136677362017e-07       9.763596233261e-12       5.267331981668e-02       1.670375092697e+08       1.414303686341e+04       1.607606983282e-03       1.244243734943e+11       3.041037017287e-02       1.648277115966e+16       1.691748052101e+12       9.076194206973e+12       1.366311127480e+08       6.334645306864e-13       1.264888386093e+15       1.366311127480e+08       6.334645306382e-13       1.264888386189e+15       1.366311127480e+08       6.334645306367e-13       1.264888386192e+15       3.454055557132e-08       2.399492443180e+13       2.790152950303e+16       2.790152950303e+16       9.296920519837e+15      -7.060741724815e+17       1.836067663683e-04       6.205363005120e-02 
       8.736415224211e+06       1.144634108925e-07       9.900756173402e-12       5.304199747843e-02       1.647235324191e+08       1.414303649473e+04       1.618860197565e-03       1.235594534922e+11       3.062321809900e-02       1.602921812201e+16       1.656712951242e+12       8.888231596899e+12       1.338015632712e+08       6.334645306874e-13       1.230082711472e+15       1.338015632712e+08       6.334645306385e-13       1.230082711567e+15       1.338015632712e+08       6.334645306370e-13       1.230082711570e+15       3.454055557132e-08       2.333466101136e+13       2.713384213264e+16       2.713384213264e+16       9.041099062284e+15      -6.818730867609e+17       1.836862453809e-04       6.203074769578e-02 
       8.675685378261e+06       1.152646553137e-07       1.003984288698e-11       5.341325538393e-02       1.624416127009e+08       1.414303612348e+04       1.630192183862e-03       1.227005458437e+11       3.083755561416e-02       1.558814540835e+16       1.622403406425e+12       8.704161580372e+12       1.310306120764e+08       6.334645306883e-13       1.196234777313e+15       1.310306120764e+08       6.334645306388e-13       1.196234777407e+15       1.310306120764e+08       6.334645306372e-13       1.196234777410e+15       3.454055557132e-08       2.269256592123e+13       2.638727753687e+16       2.638727753687e+16       8.792316990220e+15      -6.585015128551e+17       1.837657294965e-04       6.200791292144e-02 
       8.615377686156e+06       1.160715084535e-07       1.018088343929e-11       5.378711158664e-02       1.601913059946e+08       1.414303574962e+04       1.641603493570e-03       1.218476087548e+11       3.105339314060e-02       1.515920960025e+16       1.588804391820e+12       8.523903544113e+12       1.283170456284e+08       6.334645306893e-13       1.163318229676e+15       1.283170456284e+08       6.334645306391e-13       1.163318229768e+15       1.283170456284e+08       6.334645306375e-13       1.163318229771e+15       3.454055557132e-08       2.206813922733e+13       2.566125451626e+16       2.566125451626e+16       8.550380602373e+15      -6.359310184065e+17       1.838452187531e-04       6.198512587427e-02 
       8.555489213360e+06       1.168840095730e-07       1.032390527578e-11       5.416358426919e-02       1.579721743328e+08       1.414303537315e+04       1.653094681946e-03       1.210006007222e+11       3.127074117348e-02       1.474207672906e+16       1.555901192772e+12       8.347378544295e+12       1.256596755234e+08       6.334645306903e-13       1.131307439795e+15       1.256596755234e+08       6.334645306393e-13       1.131307439886e+15       1.256596755234e+08       6.334645306378e-13       1.131307439888e+15       3.454055557132e-08       2.146089475216e+13       2.495520786344e+16       2.495520786344e+16       8.315101527505e+15      -6.141341456098e+17       1.839247131890e-04       6.196238670163e-02 
       8.496017045738e+06       1.177021982082e-07       1.046893622740e-11       5.454269174152e-02       1.557837858158e+08       1.414303499404e+04       1.664666308134e-03       1.201594805309e+11       3.148961028133e-02       1.433642201588e+16       1.523679399358e+12       8.174509271973e+12       1.230573379688e+08       6.334645306913e-13       1.100177484126e+15       1.230573379688e+08       6.334645306396e-13       1.100177484216e+15       1.230573379688e+08       6.334645306380e-13       1.100177484219e+15       3.454055557132e-08       2.087035969626e+13       2.426858792310e+16       2.426858792310e+16       8.086296577752e+15      -5.930843778085e+17       1.840042128426e-04       6.193969555219e-02 
